CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;CdMethode;NomLongMethodePrel;DateDebutOperationPrelBio;HeureDebutOperationPrelBio;DateFinOperationPrelbio;HeureFinOperationPrelBio;CdProducteur;NomProducteur;CdPreleveur;NomPreleveur;CdDeterminateur;NomDéterminateur;CodeSandreRdd;NomRdd;CdStatutResBioOperationPrelBio;MnemoStatutResBioOperationPrelBio;CdQualResBioOperationPrelBio;LbQualResBioOperationPrelBio;RefOperationPrelBio;ObjOperationPrelBio;LongProspecOperationPrelBio;LargeurMoyLameEauOperationPrelBio;HMoyLamOperationPrelBio;SurfTotProspecteeOperationPrelBio
02065280;LA PLAINE À CELLES-SUR-PLAINE (LA SOYE);003;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-11;12:45:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000106;Réseau de Référence Pérenne de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089865;;;;;
02065500;LA PLAINE À RAON-L'ETAPE;012;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-11;15:20:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089866;;;;;
02068700;L'ARENTELE À SAINTE-HELENE;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-04;09:05:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089873;;;;;
02068747;LE RUISSEAU DE LA PRAIRIE À ROVILLE-AUX-CHENES;004;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-16;18:48:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083071;;;;;
02068790;LE RUISSEAU DE LA NAUVE À SAINT-MAURICE-SUR-MORTAGNE;010;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-03;18:05:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089874;;;;;
02068800;LA MORTAGNE À SAINT-MAURICE-SUR-MORTAGNE;003;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-16;17:20:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054/0200000106;Contrôle de surveillance des cours d'eau du bassin Rhin/Réseau de Référence Pérenne de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083072;;;;;
02068800;LA MORTAGNE À SAINT-MAURICE-SUR-MORTAGNE;003;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-03;16:40:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054/0200000106;Contrôle de surveillance des cours d'eau du bassin Rhin/Réseau de Référence Pérenne de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089875;;;;;
02070500;LE SANON À LAGARDE;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-07-30;11:14:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089876;;;;;
02080200;LA SEILLE À ASSENONCOURT;003;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-11;11:20:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089883;;;;;
02080500;LE RUISSEAU DE L'ÉTANG DE NOLWEIHER À GUERMANGE;003;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-09-07;16:33:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089884;;;;;
02081000;LA SEILLE À MULCEY;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-08;10:40:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054/0200000058;Contrôle de surveillance des cours d'eau du bassin Rhin/Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083083;;;;;
02081000;LA SEILLE À MULCEY;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-11;11:27:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054/0200000058;Contrôle de surveillance des cours d'eau du bassin Rhin/Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089885;;;;;
02081030;LE RUISSEAU DE GUEBLANGE À BLANCHE-EGLISE;003;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-11;09:24:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089886;;;;;
02081100;LA PETITE SEILLE À HABOUDANGE;005;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-07;18:05:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054;Contrôle de surveillance des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083084;;;;;
02081100;LA PETITE SEILLE À HABOUDANGE;005;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-10;17:14:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054;Contrôle de surveillance des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089887;;;;;
02081300;LA PETITE SEILLE À SALONNES;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-08;08:50:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083085;;;;;
02081300;LA PETITE SEILLE À SALONNES;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-11;13:50:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089888;;;;;
02081700;LE RUISSEAU D'OSSON À MALAUCOURT-SUR-SEILLE;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-07;16:00:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083086;;;;;
02081850;LE RUISSEAU DE SAINT-JEAN À CRAINCOURT;005;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-07;14:30:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083087;;;;;
02082350;LA SEILLE À CHEMINOT;001;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-07;15:15:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054;Contrôle de surveillance des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083090;;;;;
02082350;LA SEILLE À CHEMINOT;001;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-18;12:10:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054;Contrôle de surveillance des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089891;;;;;
02082845;LE GRAND FOSSE À CUVRY;004;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-20;10:40:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089892;;;;;
02082878;LE SAINT-PIERRE À METZ (MAGNY);005;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-08;09:29:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083091;;;;;
02082970;LE RUISSEAU DE VALLIERES À VANTOUX;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-20;08:25:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089893;;;;;
02082985;LE RUISSEAU DE SAULNY À SAULNY;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-08;11:42:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083092;;;;;
02084100;LA FEIGNE À WOIPPY;004;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-07-27;11:15:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089894;;;;;
02084650;LE BILLERON À MAIZIERES-LES-METZ;004;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-07-27;14:56:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089895;;;;;
02084800;LA BARCHE À TALANGE;004;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-07-27;17:34:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089896;;;;;
02089000;L'ORNE À ROSSELANGE;004;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-08;14:18:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054;Contrôle de surveillance des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083098;;;;;
02089000;L'ORNE À ROSSELANGE;004;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-09-07;13:22:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000054;Contrôle de surveillance des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089903;;;;;
02092600;LE RUISSEAU DE VEYMERANGE À THIONVILLE;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-08;14:15:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083099;;;;;
02093170;LA BIBICHE À VALMESTROFF;011;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-18;08:13:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000063;Contrôles opérationnels des cours d'eau du bassin Rhin;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089904;;;;;
02093600;LA CANNER À HOMBOURG-BUDANGE;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-09;08:40:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083100;;;;;
02093600;LA CANNER À HOMBOURG-BUDANGE;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-18;10:40:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089905;;;;;
02094000;LA CANNER À KOENIGSMACKER;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-08;11:30:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083101;;;;;
02094000;LA CANNER À KOENIGSMACKER;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2021-08-17;18:45:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7089906;;;;;
02094500;LA BOLER À GAVISSE;002;13;Macroinvertébrés aquatiques;1025;Qualité de l'eau - Prélèvement des macro-invertébrés aquatiques en rivières peu profondes (NF T90-333 Septembre 2016);2020-07-08;08:25:00;;;13001025900021;DIRECTION REGIONALE DE L'ENVIRONNEMENT DE L'AMENAGEMENT ET DU LOGEMENT GRAND EST (DREAL);41749411900056;AQUABIO;41749411900056;AQUABIO;0200000058;Réseau de Suivi et d'Analyse Long Terme des tendances de la qualité des cours d'eau du bassin Rhin-Meuse;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;7083102;;;;;
